Node Label    RF.M	agnitude	RF.RF1	RF.RF2	RF.RF3	U.Magnitude	U.U1	U.U2	U.U3
1675	0	0	0	0	98,8682	-1,48E-01	-98,8549	-1,60965
1676	0	0	0	0	24,4216	-2,19325	3,65374	-24,0469
1677	0	0	0	0	22,8483	-2,03577	-3,7382	-22,4483
1678	0	0	0	0	23,6992	-1,88965	-11,1107	-20,8479
1679	0	0	0	0	26,7388	-1,74234	-18,4782	-19,248
1680	0	0	0	0	31,3397	-1,59802	-25,8504	-17,646
1681	0	0	0	0	36,9209	-1,45231	-33,221	-16,044
1682	0	0	0	0	43,1062	-1,30764	-40,5943	-14,4408
1683	0	0	0	0	49,6681	-1,16215	-47,9663	-12,8376
1684	0	0	0	0	56,4774	-1,01716	-55,3395	-11,234
1685	0	0	0	0	63,4527	-8,72E-01	-62,7116	-9,63025
1686	0	0	0	0	70,5464	-7,27E-01	-70,0845	-8,02622
1687	0	0	0	0	77,7249	-5,81E-01	-77,4569	-6,42218
1688	0	0	0	0	84,97	-4,36E-01	-84,8322	-4,81741
1689	0	0	0	0	92,2655	-2,91E-01	-92,2091	-3,21239
1690	0	0	0	0	99,5999	-1,45E-01	-99,5869	-1,6067
1691	0	0	0	0	24,329	-2,14324	2,92913	-24,0567
1692	0	0	0	0	22,9772	-1,99985	-4,45346	-22,4526
1693	0	0	0	0	24,041	-1,85421	-11,8224	-20,851
1694	0	0	0	0	27,2379	-1,71208	-19,1964	-19,2475
1695	0	0	0	0	31,931	-1,56891	-26,5667	-17,6448
1696	0	0	0	0	37,5672	-1,42676	-33,9402	-16,0412
1697	0	0	0	0	43,7812	-1,28394	-41,3122	-14,4377
1698	0	0	0	0	50,3614	-1,14154	-48,6853	-12,8338
1699	0	0	0	0	57,1802	-9,99E-01	-56,0577	-11,23
1700	0	0	0	0	64,1626	-8,56E-01	-63,4306	-9,62588
1701	0	0	0	0	71,2594	-7,13E-01	-70,8028	-8,02184
1702	0	0	0	0	78,4412	-5,71E-01	-78,1762	-6,41749
1703	0	0	0	0	85,6853	-4,28E-01	-85,5489	-4,81325
1704	0	0	0	0	92,9788	-2,85E-01	-92,923	-3,2086
1705	0	0	0	0	100,311	-1,43E-01	-100,298	-1,60399
1706	0	0	0	0	24,2614	-2,10174	2,2482	-24,0654
1707	0	0	0	0	23,1216	-1,96162	-5,12445	-22,4611
1708	0	0	0	0	24,3823	-1,82151	-12,4971	-20,8567
1709	0	0	0	0	27,718	-1,68139	-19,8697	-19,2524
1710	0	0	0	0	32,4958	-1,54127	-27,2424	-17,648
1711	0	0	0	0	38,178	-1,40116	-34,615	-16,0436
1712	0	0	0	0	44,419	-1,26104	-41,9877	-14,4393
1713	0	0	0	0	51,0141	-1,12093	-49,3603	-12,8349
1714	0	0	0	0	57,8422	-9,81E-01	-56,733	-11,2305
1715	0	0	0	0	64,8298	-8,41E-01	-64,1056	-9,62618
1716	0	0	0	0	71,9304	-7,01E-01	-71,4783	-8,02181
1717	0	0	0	0	79,1136	-5,60E-01	-78,8509	-6,41745
1718	0	0	0	0	86,3588	-4,20E-01	-86,2236	-4,81309
1719	0	0	0	0	93,6516	-2,80E-01	-93,5962	-3,20873
1720	0	0	0	0	100,982	-1,40E-01	-100,969	-1,60436
1721	0	0	0	0	24,1835	-2,05239	1,57895	-24,0445
1722	0	0	0	0	23,2636	-1,91123	-5,79171	-22,4499
1723	0	0	0	0	24,7221	-1,772	-13,1595	-20,8535
1724	0	0	0	0	28,1958	-1,63414	-20,5324	-19,2549
1725	0	0	0	0	33,0532	-1,4974	-27,9028	-17,655
1726	0	0	0	0	38,7808	-1,36067	-35,2757	-16,0538
1727	0	0	0	0	45,0467	-1,22457	-42,6481	-14,4516
1728	0	0	0	0	51,6559	-1,08823	-50,0206	-12,8489
1729	0	0	0	0	58,4927	-9,52E-01	-57,3936	-11,2455
1730	0	0	0	0	65,4847	-8,16E-01	-64,7658	-9,64206
1731	0	0	0	0	72,5888	-6,80E-01	-72,1392	-8,03811
1732	0	0	0	0	79,7732	-5,44E-01	-79,5115	-6,43421
1733	0	0	0	0	87,0217	-4,08E-01	-86,8866	-4,82958
1734	0	0	0	0	94,3177	-2,72E-01	-94,2621	-3,2246
1735	0	0	0	0	101,66	-1,36E-01	-101,647	-1,61761
1736	0	0	0	0	24,128	-1,99858	8,91E-01	-24,0285
1737	0	0	0	0	23,4265	-1,85594	-6,47526	-22,4371
1738	0	0	0	0	25,0823	-1,71869	-13,8427	-20,8458
1739	0	0	0	0	28,6854	-1,58459	-21,2066	-19,2516
1740	0	0	0	0	33,6219	-1,45115	-28,5768	-17,6549
1741	0	0	0	0	39,3915	-1,31921	-35,9466	-16,0558
1742	0	0	0	0	45,6818	-1,18678	-43,3181	-14,4554
1743	0	0	0	0	52,3056	-1,05508	-50,6907	-12,8536
1744	0	0	0	0	59,1498	-9,23E-01	-58,0626	-11,2513
1745	0	0	0	0	66,1479	-7,91E-01	-65,4357	-9,64817
1746	0	0	0	0	73,254	-6,59E-01	-72,8079	-8,04492
1747	0	0	0	0	80,4428	-5,27E-01	-80,1828	-6,44076
1748	0	0	0	0	87,694	-3,96E-01	-87,5597	-4,8359
1749	0	0	0	0	95,0003	-2,64E-01	-94,945	-3,22914
1750	0	0	0	0	102,368	-1,32E-01	-102,355	-1,61609
1751	0	0	0	0	24,0993	-1,93926	2,28E-01	-24,0201
1752	0	0	0	0	23,6114	-1,79721	-7,15318	-22,4299
1753	0	0	0	0	25,4505	-1,66367	-14,5148	-20,8394
1754	0	0	0	0	29,1819	-1,53261	-21,8812	-19,2471
1755	0	0	0	0	34,1893	-1,40474	-29,2468	-17,6511
1756	0	0	0	0	40,0004	-1,27625	-36,6155	-16,0534
1757	0	0	0	0	46,3145	-1,14902	-43,9866	-14,4533
1758	0	0	0	0	52,9513	-1,02107	-51,3577	-12,8524
1759	0	0	0	0	59,805	-8,94E-01	-58,7305	-11,2502
1760	0	0	0	0	66,8071	-7,66E-01	-66,1024	-9,64765
1761	0	0	0	0	73,9179	-6,38E-01	-73,4761	-8,04425
1762	0	0	0	0	81,1085	-5,11E-01	-80,8508	-6,44028
1763	0	0	0	0	88,3642	-3,83E-01	-88,2309	-4,83493
1764	0	0	0	0	95,6784	-2,56E-01	-95,6237	-3,22634
1765	0	0	0	0	103,044	-1,28E-01	-103,031	-1,61527
1766	0	0	0	0	24,0983	-1,87354	-4,12E-01	-24,0218
1767	0	0	0	0	23,8093	-1,73709	-7,79618	-22,4295
1768	0	0	0	0	25,8253	-1,60601	-15,1702	-20,8383
1769	0	0	0	0	29,6705	-1,4818	-22,5352	-19,2434
1770	0	0	0	0	34,7464	-1,35692	-29,9004	-17,6476
1771	0	0	0	0	40,5973	-1,23417	-37,2701	-16,0486
1772	0	0	0	0	46,9329	-1,11044	-44,6397	-14,4488
1773	0	0	0	0	53,5845	-9,88E-01	-52,0122	-12,8472
1774	0	0	0	0	60,4453	-8,64E-01	-59,3837	-11,2453
1775	0	0	0	0	67,4536	-7,41E-01	-66,7567	-9,64247
1776	0	0	0	0	74,5668	-6,17E-01	-74,1296	-8,03924
1777	0	0	0	0	81,7601	-4,94E-01	-81,505	-6,43518
1778	0	0	0	0	89,0172	-3,71E-01	-88,8853	-4,82966
1779	0	0	0	0	96,3279	-2,47E-01	-96,2737	-3,22255
1780	0	0	0	0	103,684	-1,24E-01	-103,671	-1,6125
1781	0	0	0	0	24,1211	-1,80612	-1,01657	-24,0319
1782	0	0	0	0	24,0228	-1,67222	-8,41705	-22,4377
1783	0	0	0	0	26,1936	-1,55156	-15,7919	-20,8402
1784	0	0	0	0	30,1434	-1,42963	-23,1569	-19,2442
1785	0	0	0	0	35,2844	-1,31114	-30,5277	-17,6445
1786	0	0	0	0	41,1698	-1,19152	-37,8959	-16,0448
1787	0	0	0	0	47,5289	-1,07293	-45,2685	-14,4432
1788	0	0	0	0	54,1918	-9,54E-01	-52,6397	-12,8414
1789	0	0	0	0	61,0617	-8,35E-01	-60,0128	-11,2386
1790	0	0	0	0	68,0742	-7,15E-01	-67,3851	-9,63565
1791	0	0	0	0	75,1909	-5,96E-01	-74,7582	-8,03215
1792	0	0	0	0	82,3853	-4,77E-01	-82,1328	-6,42804
1793	0	0	0	0	89,6404	-3,58E-01	-89,5098	-4,82333
1794	0	0	0	0	96,944	-2,39E-01	-96,8903	-3,21737
1795	0	0	0	0	104,293	-1,19E-01	-104,28	-1,60978
1796	0	0	0	0	24,1659	-1,7296	-1,61465	-24,0498
1797	0	0	0	0	24,2389	-1,61402	-9,00122	-22,4476
1798	0	0	0	0	26,549	-1,49533	-16,3692	-20,8485
1799	0	0	0	0	30,5959	-1,38075	-23,7441	-19,2463
1800	0	0	0	0	35,7907	-1,26512	-31,1131	-17,6451
1801	0	0	0	0	41,7121	-1,15056	-38,4867	-16,0423
1802	0	0	0	0	48,0889	-1,03544	-45,8581	-14,4397
1803	0	0	0	0	54,7649	-9,21E-01	-53,2314	-12,8364
1804	0	0	0	0	61,6412	-8,06E-01	-60,6037	-11,2331
1805	0	0	0	0	68,6587	-6,91E-01	-67,9766	-9,62939
1806	0	0	0	0	75,7779	-5,76E-01	-75,3495	-8,0255
1807	0	0	0	0	82,9728	-4,60E-01	-82,7227	-6,42147
1808	0	0	0	0	90,226	-3,45E-01	-90,0967	-4,81703
1809	0	0	0	0	97,5254	-2,30E-01	-97,4723	-3,21235
1810	0	0	0	0	104,86	-1,15E-01	-104,848	-1,60724
1811	0	0	0	0	24,2201	-1,66517	-2,16379	-24,0657
1812	0	0	0	0	24,4514	-1,55416	-9,53652	-22,4613
1813	0	0	0	0	26,889	-1,44314	-16,9093	-20,8569
1814	0	0	0	0	31,0169	-1,33213	-24,282	-19,2526
1815	0	0	0	0	36,2625	-1,22112	-31,6547	-17,6482
1816	0	0	0	0	42,2111	-1,11011	-39,0274	-16,0438
1817	0	0	0	0	48,6053	-9,99E-01	-46,4002	-14,4394
1818	0	0	0	0	55,2906	-8,88E-01	-53,7729	-12,835
1819	0	0	0	0	62,1733	-7,77E-01	-61,1456	-11,2307
1820	0	0	0	0	69,1945	-6,66E-01	-68,5184	-9,62628
1821	0	0	0	0	76,3159	-5,55E-01	-75,8911	-8,0219
1822	0	0	0	0	83,5119	-4,44E-01	-83,2638	-6,41752
1823	0	0	0	0	90,7649	-3,33E-01	-90,6366	-4,81314
1824	0	0	0	0	98,062	-2,22E-01	-98,0093	-3,20876
1825	0	0	0	0	105,394	-1,11E-01	-105,382	-1,60438
1826	0	0	0	0	24,2404	-1,59307	-2,69537	-24,0374
1827	0	0	0	0	24,6446	-1,48172	-10,0685	-22,4452
1828	0	0	0	0	27,2144	-1,3733	-17,4344	-20,8514
1829	0	0	0	0	31,4287	-1,26571	-24,8079	-19,2544
1830	0	0	0	0	36,7213	-1,15967	-32,1772	-17,656
1831	0	0	0	0	42,6981	-1,05343	-39,5504	-16,0557
1832	0	0	0	0	49,1075	-9,48E-01	-46,9226	-14,4543
1833	0	0	0	0	55,8019	-8,42E-01	-54,2952	-12,8521
1834	0	0	0	0	62,6902	-7,37E-01	-61,6683	-11,2491
1835	0	0	0	0	69,714	-6,32E-01	-69,0405	-9,64596
1836	0	0	0	0	76,8379	-5,26E-01	-76,4141	-8,04217
1837	0	0	0	0	84,0346	-4,21E-01	-83,7865	-6,43843
1838	0	0	0	0	91,2911	-3,16E-01	-91,1625	-4,83371
1839	0	0	0	0	98,5923	-2,10E-01	-98,5392	-3,22853
1840	0	0	0	0	105,94	-1,06E-01	-105,928	-1,62085
1841	0	0	0	0	24,2793	-1,51319	-3,23906	-24,0146
1842	0	0	0	0	24,8507	-1,40373	-10,6102	-22,4279
1843	0	0	0	0	27,5533	-1,29808	-17,9771	-20,8405
1844	0	0	0	0	31,8433	-1,19647	-25,3378	-19,25
1845	0	0	0	0	37,1844	-1,09498	-32,7072	-17,6557
1846	0	0	0	0	43,1848	-9,95E-01	-40,0756	-16,0586
1847	0	0	0	0	49,6094	-8,95E-01	-47,447	-14,4595
1848	0	0	0	0	56,3128	-7,96E-01	-54,8193	-12,8587
1849	0	0	0	0	63,2056	-6,96E-01	-62,1911	-11,2572
1850	0	0	0	0	70,2337	-5,97E-01	-69,5644	-9,65455
1851	0	0	0	0	77,3585	-4,97E-01	-76,9367	-8,05168
1852	0	0	0	0	84,5596	-3,98E-01	-84,3125	-6,44759
1853	0	0	0	0	91,8194	-2,98E-01	-91,6911	-4,84255
1854	0	0	0	0	99,1337	-1,99E-01	-99,0807	-3,23498
1855	0	0	0	0	106,514	-9,97E-02	-106,502	-1,61953
1856	0	0	0	0	24,336	-1,42852	-3,75249	-24,0025
1857	0	0	0	0	25,0668	-1,32028	-11,1378	-22,4176
1858	0	0	0	0	27,8862	-1,22117	-18,4976	-20,8324
1859	0	0	0	0	32,2554	-1,12367	-25,8612	-19,2444
1860	0	0	0	0	37,6362	-1,03012	-33,224	-17,6518
1861	0	0	0	0	43,6617	-9,35E-01	-40,5914	-16,0565
1862	0	0	0	0	50,1006	-8,42E-01	-47,9616	-14,4581
1863	0	0	0	0	56,8118	-7,48E-01	-55,3325	-12,8584
1864	0	0	0	0	63,711	-6,55E-01	-62,7052	-11,2571
1865	0	0	0	0	70,7413	-5,61E-01	-70,077	-9,65529
1866	0	0	0	0	77,8699	-4,68E-01	-77,4511	-8,05229
1867	0	0	0	0	85,0724	-3,74E-01	-84,8268	-6,44845
1868	0	0	0	0	92,3375	-2,81E-01	-92,21	-4,84266
1869	0	0	0	0	99,6626	-1,87E-01	-99,61	-3,23266
1870	0	0	0	0	107,042	-9,35E-02	-107,03	-1,61909
1871	0	0	0	0	24,4109	-1,33651	-4,23101	-24,0042
1872	0	0	0	0	25,2797	-1,23611	-11,6191	-22,4172
1873	0	0	0	0	28,2119	-1,14044	-18,9913	-20,8313
1874	0	0	0	0	32,6469	-1,05253	-26,3536	-19,2407
1875	0	0	0	0	38,0677	-9,63E-01	-33,7159	-17,6483
1876	0	0	0	0	44,1174	-8,76E-01	-41,0843	-16,0517
1877	0	0	0	0	50,569	-7,88E-01	-48,453	-14,4536
1878	0	0	0	0	57,2902	-7,01E-01	-55,8253	-12,8533
1879	0	0	0	0	64,1936	-6,14E-01	-63,1967	-11,2523
1880	0	0	0	0	71,2284	-5,26E-01	-70,5697	-9,65011
1881	0	0	0	0	78,3585	-4,38E-01	-77,9429	-8,04728
1882	0	0	0	0	85,5629	-3,51E-01	-85,3193	-6,44335
1883	0	0	0	0	92,8291	-2,63E-01	-92,7026	-4,83739
1884	0	0	0	0	100,151	-1,75E-01	-100,098	-3,22886
1885	0	0	0	0	107,52	-8,79E-02	-107,508	-1,61632
1886	0	0	0	0	24,4979	-1,24375	-4,66199	-24,0181
1887	0	0	0	0	25,4943	-1,14652	-12,0669	-22,4284
1888	0	0	0	0	28,5164	-1,0641	-19,4412	-20,8349
1889	0	0	0	0	33,0097	-9,80E-01	-26,803	-19,2425
1890	0	0	0	0	38,4702	-8,99E-01	-34,173	-17,6453
1891	0	0	0	0	44,5393	-8,17E-01	-41,5398	-16,0477
1892	0	0	0	0	51,0066	-7,36E-01	-48,9123	-14,4474
1893	0	0	0	0	57,7344	-6,54E-01	-56,2832	-12,8465
1894	0	0	0	0	64,6443	-5,73E-01	-63,6563	-11,2445
1895	0	0	0	0	71,6818	-4,91E-01	-71,0286	-9,64202
1896	0	0	0	0	78,814	-4,09E-01	-78,4019	-8,0389
1897	0	0	0	0	86,019	-3,27E-01	-85,7773	-6,43488
1898	0	0	0	0	93,2816	-2,45E-01	-93,1562	-4,82998
1899	0	0	0	0	100,593	-1,64E-01	-100,541	-3,22321
1900	0	0	0	0	107,954	-8,17E-02	-107,942	-1,61322
1901	0	0	0	0	24,6001	-1,14115	-5,08049	-24,0427
1902	0	0	0	0	25,6964	-1,06562	-12,4695	-22,4429
1903	0	0	0	0	28,7923	-9,86E-01	-19,8356	-20,8465
1904	0	0	0	0	33,3418	-9,11E-01	-27,2111	-19,2458
1905	0	0	0	0	38,8303	-8,34E-01	-34,579	-17,646
1906	0	0	0	0	44,9226	-7,59E-01	-41,9529	-16,0442
1907	0	0	0	0	51,3995	-6,83E-01	-49,324	-14,4424
1908	0	0	0	0	58,1363	-6,08E-01	-56,6975	-12,8396
1909	0	0	0	0	65,05	-5,32E-01	-64,0699	-11,2367
1910	0	0	0	0	72,0908	-4,56E-01	-71,4429	-9,63329
1911	0	0	0	0	79,2249	-3,80E-01	-78,816	-8,02956
1912	0	0	0	0	86,429	-3,04E-01	-86,1892	-6,42568
1913	0	0	0	0	93,6885	-2,28E-01	-93,5641	-4,82116
1914	0	0	0	0	100,992	-1,52E-01	-100,941	-3,21628
1915	0	0	0	0	108,332	-7,60E-02	-108,32	-1,61049
1916	0	0	0	0	24,6965	-1,05397	-5,44391	-24,066
1917	0	0	0	0	25,8797	-9,84E-01	-12,8167	-22,4616
1918	0	0	0	0	29,0426	-9,13E-01	-20,1895	-20,8572
1919	0	0	0	0	33,6313	-8,43E-01	-27,5623	-19,2528
1920	0	0	0	0	39,1475	-7,73E-01	-34,9352	-17,6484
1921	0	0	0	0	45,2534	-7,03E-01	-42,308	-16,044
1922	0	0	0	0	51,7405	-6,32E-01	-49,6808	-14,4396
1923	0	0	0	0	58,4822	-5,62E-01	-57,0536	-12,8352
1924	0	0	0	0	65,3998	-4,92E-01	-64,4264	-11,2308
1925	0	0	0	0	72,4429	-4,22E-01	-71,7992	-9,62639
1926	0	0	0	0	79,5782	-3,51E-01	-79,172	-8,02199
1927	0	0	0	0	86,7829	-2,81E-01	-86,5448	-6,41759
1928	0	0	0	0	94,0411	-2,11E-01	-93,9176	-4,81319
1929	0	0	0	0	101,341	-1,41E-01	-101,29	-3,2088
1930	0	0	0	0	108,675	-7,03E-02	-108,663	-1,6044
1931	0	0	0	0	24,7392	-9,58E-01	-5,78403	-24,0345
1932	0	0	0	0	26,0311	-8,89E-01	-13,1553	-22,4448
1933	0	0	0	0	29,2711	-8,23E-01	-20,5255	-20,8524
1934	0	0	0	0	33,9048	-7,58E-01	-27,8953	-19,2564
1935	0	0	0	0	39,447	-6,94E-01	-35,2671	-17,6583
1936	0	0	0	0	45,5681	-6,31E-01	-42,6404	-16,0576
1937	0	0	0	0	52,0628	-5,67E-01	-50,0123	-14,4562
1938	0	0	0	0	58,8104	-5,04E-01	-57,3864	-12,8534
1939	0	0	0	0	65,73	-4,41E-01	-64,7585	-11,2505
1940	0	0	0	0	72,7751	-3,78E-01	-72,1319	-9,64696
1941	0	0	0	0	79,9107	-3,15E-01	-79,5043	-8,04331
1942	0	0	0	0	87,1158	-2,52E-01	-86,8771	-6,43932
1943	0	0	0	0	94,3761	-1,89E-01	-94,252	-4,83479
1944	0	0	0	0	101,68	-1,26E-01	-101,628	-3,22957
1945	0	0	0	0	109,03	-6,33E-02	-109,018	-1,6218
1946	0	0	0	0	24,7932	-8,52E-01	-6,12279	-24,0101
1947	0	0	0	0	26,191	-7,87E-01	-13,5045	-22,4272
1948	0	0	0	0	29,4992	-7,27E-01	-20,863	-20,8425
1949	0	0	0	0	34,1765	-6,69E-01	-28,2295	-19,2531
1950	0	0	0	0	39,7418	-6,13E-01	-35,598	-17,6582
1951	0	0	0	0	45,8746	-5,57E-01	-42,9675	-16,0612
1952	0	0	0	0	52,3798	-5,01E-01	-50,3416	-14,4609
1953	0	0	0	0	59,1301	-4,45E-01	-57,713	-12,86
1954	0	0	0	0	66,0547	-3,90E-01	-65,0872	-11,2575
1955	0	0	0	0	73,1	-3,34E-01	-72,4588	-9,65498
1956	0	0	0	0	80,2372	-2,78E-01	-79,8317	-8,05165
1957	0	0	0	0	87,4431	-2,23E-01	-87,2048	-6,44793
1958	0	0	0	0	94,7063	-1,67E-01	-94,5822	-4,84292
1959	0	0	0	0	102,021	-1,11E-01	-101,97	-3,23585
1960	0	0	0	0	109,402	-5,59E-02	-109,39	-1,62017
1961	0	0	0	0	24,8596	-7,40E-01	-6,43565	-24,0007
1962	0	0	0	0	26,3409	-6,81E-01	-13,8099	-22,4202
1963	0	0	0	0	29,7186	-6,27E-01	-21,1808	-20,8369
1964	0	0	0	0	34,4302	-5,79E-01	-28,5417	-19,2477
1965	0	0	0	0	40,0156	-5,30E-01	-35,9063	-17,6552
1966	0	0	0	0	46,1637	-4,83E-01	-43,2783	-16,0577
1967	0	0	0	0	52,6735	-4,34E-01	-50,6483	-14,4589
1968	0	0	0	0	59,4317	-3,86E-01	-58,023	-12,8576
1969	0	0	0	0	66,3568	-3,38E-01	-65,3943	-11,2561
1970	0	0	0	0	73,4059	-2,90E-01	-72,7679	-9,65335
1971	0	0	0	0	80,543	-2,41E-01	-80,1393	-8,05047
1972	0	0	0	0	87,7511	-1,93E-01	-87,5137	-6,44658
1973	0	0	0	0	95,0152	-1,45E-01	-94,8916	-4,84168
1974	0	0	0	0	102,339	-9,67E-02	-102,288	-3,23209
1975	0	0	0	0	109,718	-4,82E-02	-109,706	-1,61933
1976	0	0	0	0	24,9312	-6,25E-01	-6,6773	-24,0123
1977	0	0	0	0	26,4878	-5,71E-01	-14,0829	-22,4265
1978	0	0	0	0	29,9086	-5,31E-01	-21,4487	-20,8373
1979	0	0	0	0	34,6518	-4,88E-01	-28,811	-19,2466
1980	0	0	0	0	40,2593	-4,49E-01	-36,1811	-17,6503
1981	0	0	0	0	46,4156	-4,08E-01	-43,5494	-16,0528
1982	0	0	0	0	52,9362	-3,68E-01	-50,9239	-14,4522
1983	0	0	0	0	59,6957	-3,27E-01	-58,2951	-12,8512
1984	0	0	0	0	66,6264	-2,86E-01	-65,6694	-11,2487
1985	0	0	0	0	73,6754	-2,45E-01	-73,0408	-9,64609
1986	0	0	0	0	80,8157	-2,05E-01	-80,4142	-8,04268
1987	0	0	0	0	88,0228	-1,64E-01	-87,7868	-6,43907
1988	0	0	0	0	95,2885	-1,23E-01	-95,1658	-4,83376
1989	0	0	0	0	102,603	-8,17E-02	-102,552	-3,22712
1990	0	0	0	0	109,967	-4,10E-02	-109,955	-1,61538
1991	0	0	0	0	25,0152	-5,01E-01	-6,90456	-24,0383
1992	0	0	0	0	26,6096	-4,69E-01	-14,2914	-22,4412
1993	0	0	0	0	30,0636	-4,33E-01	-21,6576	-20,8465
1994	0	0	0	0	34,8343	-4,01E-01	-29,031	-19,2476
1995	0	0	0	0	40,4544	-3,67E-01	-36,3999	-17,6484
1996	0	0	0	0	46,624	-3,35E-01	-43,7742	-16,047
1997	0	0	0	0	53,1473	-3,01E-01	-51,1456	-14,4453
1998	0	0	0	0	59,9131	-2,68E-01	-58,5199	-12,8424
1999	0	0	0	0	66,8441	-2,35E-01	-65,892	-11,2394
2000	0	0	0	0	73,8968	-2,01E-01	-73,2656	-9,63582
2001	0	0	0	0	81,0368	-1,68E-01	-80,6376	-8,03224
2002	0	0	0	0	88,246	-1,34E-01	-88,0115	-6,42805
2003	0	0	0	0	95,5075	-1,01E-01	-95,3855	-4,82376
2004	0	0	0	0	102,812	-6,73E-02	-102,762	-3,21853
2005	0	0	0	0	110,158	-3,34E-02	-110,146	-1,61215
2006	0	0	0	0	37,9843	-2,48526	28,9892	-24,4183
2007	0	0	0	0	41,7432	-2,11409	36,1466	-20,7714
2008	0	0	0	0	44,4925	-1,53598	41,8267	-15,0913
2009	0	0	0	0	46,1675	-8,08E-01	45,4735	-7,93398
2010	0	0	0	0	38,5638	-2,48526	29,7445	-24,4183
2011	0	0	0	0	42,3989	-2,11409	36,9018	-20,7714
2012	0	0	0	0	45,2032	-1,53598	42,5819	-15,0913
2013	0	0	0	0	46,9116	-8,08E-01	46,2288	-7,93398
2014	0	0	0	0	39,1492	-2,48526	30,4997	-24,4183
2015	0	0	0	0	43,0578	-2,11409	37,6571	-20,7714
2016	0	0	0	0	45,9153	-1,53598	43,3372	-15,0913
2017	0	0	0	0	47,6561	-8,08E-01	46,984	-7,93398
2018	0	0	0	0	39,7404	-2,48526	31,255	-24,4183
2019	0	0	0	0	43,7199	-2,11409	38,4123	-20,7714
2020	0	0	0	0	46,6289	-1,53598	44,0924	-15,0913
2021	0	0	0	0	48,4008	-8,08E-01	47,7393	-7,93398
2022	0	0	0	0	40,3371	-2,48526	32,0102	-24,4183
2023	0	0	0	0	44,3849	-2,11409	39,1676	-20,7714
2024	0	0	0	0	47,3437	-1,53598	44,8477	-15,0913
2025	0	0	0	0	49,1459	-8,08E-01	48,4945	-7,93398
2026	0	0	0	0	25,7195	2,73E-01	8,10232	24,4084
2027	0	0	0	0	25,7668	2,32E-01	15,2568	20,763
2028	0	0	0	0	25,804	1,69E-01	20,9346	15,0852
2029	0	0	0	0	25,8279	8,86E-02	24,5799	7,93077
2030	0	0	0	0	25,648	1,39E-01	8,13318	24,3239
2031	0	0	0	0	25,6889	1,18E-01	15,2691	20,6581
2032	0	0	0	0	25,7079	8,98E-02	20,8509	15,0376
2033	0	0	0	0	25,7119	4,60E-02	24,4692	7,89664
2034	0	0	0	0	25,6164	-6,95E-05	8,24684	24,2526
2035	0	0	0	0	25,6464	-6,00E-03	15,3336	20,5576
2036	0	0	0	0	25,6547	-2,44E-03	20,8186	14,9918
2037	0	0	0	0	25,6461	-2,24E-03	24,4107	7,86379
2038	0	0	0	0	25,6153	-1,54E-01	8,06542	24,3119
2039	0	0	0	0	25,6348	-1,30E-01	15,1975	20,6437
2040	0	0	0	0	25,6364	-1,01E-01	20,7652	15,034
2041	0	0	0	0	25,6274	-5,08E-02	24,382	7,89175
2042	0	0	0	0	25,116	-2,69E-01	-7,19957	-24,0605
2043	0	0	0	0	26,7705	-2,51E-01	-14,5707	-22,4564
2044	0	0	0	0	30,2708	-2,33E-01	-21,9418	-20,8524
2045	0	0	0	0	35,0684	-2,15E-01	-29,3129	-19,2484
2046	0	0	0	0	40,7073	-1,97E-01	-36,6841	-17,6443
2047	0	0	0	0	46,8848	-1,79E-01	-44,0552	-16,0403
2048	0	0	0	0	53,4144	-1,61E-01	-51,4263	-14,4363
2049	0	0	0	0	60,1816	-1,43E-01	-58,7974	-12,8322
2050	0	0	0	0	67,1146	-1,25E-01	-66,1686	-11,2282
2051	0	0	0	0	74,1669	-1,08E-01	-73,5397	-9,62419
2052	0	0	0	0	81,3074	-8,96E-02	-80,9108	-8,02015
2053	0	0	0	0	88,5148	-7,17E-02	-88,2819	-6,41612
2054	0	0	0	0	95,774	-5,38E-02	-95,6531	-4,81209
2055	0	0	0	0	103,074	-3,59E-02	-103,024	-3,20806
2056	0	0	0	0	110,407	-1,79E-02	-110,395	-1,60403
2057	0	0	0	0	25,1165	-1,37E-01	-7,30135	-24,0315
2058	0	0	0	0	26,8124	-1,23E-01	-14,6653	-22,4459
2059	0	0	0	0	30,3423	-1,11E-01	-22,0402	-20,8536
2060	0	0	0	0	35,1552	-1,03E-01	-29,4122	-19,2561
2061	0	0	0	0	40,7988	-9,35E-02	-36,7799	-17,6571
2062	0	0	0	0	46,9834	-8,51E-02	-44,1552	-16,0546
2063	0	0	0	0	53,5123	-7,63E-02	-51,5236	-14,4527
2064	0	0	0	0	60,2828	-6,78E-02	-58,8975	-12,8491
2065	0	0	0	0	67,2144	-5,92E-02	-66,2669	-11,246
2066	0	0	0	0	74,268	-5,08E-02	-73,6394	-9,64204
2067	0	0	0	0	81,4072	-4,23E-02	-81,0093	-8,03847
2068	0	0	0	0	88,6144	-3,38E-02	-88,3805	-6,43454
2069	0	0	0	0	95,8726	-2,54E-02	-95,7508	-4,83067
2070	0	0	0	0	103,174	-1,67E-02	-103,123	-3,2263
2071	0	0	0	0	110,52	-8,91E-03	-110,508	-1,61929
2072	0	0	0	0	25,1252	7,48E-03	-7,36725	-24,0208
2073	0	0	0	0	26,8588	1,56E-02	-14,7635	-22,4373
