Node Label    RF.Ma	gnitude	RF.RF1	RF.RF2	RF.RF3	U.Magnitude	U.U1	U.U2	U.U3
2993	0	0	0	0	143,662	3,40E-01	143,326	9,81469
2994	0	0	0	0	154,77	2,44E-01	154,595	7,36257
2995	0	0	0	0	165,936	1,48E-01	165,863	4,91044
2996	0	0	0	0	177,148	5,14E-02	177,131	2,45832
2997	0	0	0	0	41,8054	1,39679	19,8051	36,79
2998	0	0	0	0	46,3286	1,30077	31,0734	34,3379
2999	0	0	0	0	53,0187	1,20467	42,3418	31,8858
3000	0	0	0	0	61,1688	1,10858	53,6102	29,4337
3001	0	0	0	0	70,2728	1,01247	64,8786	26,9816
3002	0	0	0	0	80,0056	9,16E-01	76,147	24,5295
3003	0	0	0	0	90,1639	8,20E-01	87,4154	22,0774
3004	0	0	0	0	100,619	7,24E-01	98,6838	19,6252
3005	0	0	0	0	111,287	6,28E-01	109,952	17,1731
3006	0	0	0	0	122,112	5,32E-01	121,221	14,721
3007	0	0	0	0	133,057	4,36E-01	132,489	12,2689
3008	0	0	0	0	144,093	3,40E-01	143,757	9,81679
3009	0	0	0	0	155,201	2,44E-01	155,026	7,36467
3010	0	0	0	0	166,367	1,48E-01	166,294	4,91255
3011	0	0	0	0	177,58	5,14E-02	177,563	2,4604
3012	0	0	0	0	42,0134	1,39677	20,2366	36,792
3013	0	0	0	0	46,6206	1,30069	31,5049	34,3399
3014	0	0	0	0	53,3652	1,20461	42,7733	31,8878
3015	0	0	0	0	61,5483	1,10851	54,0417	29,4357
3016	0	0	0	0	70,6721	1,01242	65,3101	26,9836
3017	0	0	0	0	80,417	9,16E-01	76,5785	24,5315
3018	0	0	0	0	90,5828	8,20E-01	87,8468	22,0794
3019	0	0	0	0	101,042	7,24E-01	99,1152	19,6273
3020	0	0	0	0	111,714	6,28E-01	110,384	17,1752
3021	0	0	0	0	122,541	5,32E-01	121,652	14,7231
3022	0	0	0	0	133,486	4,36E-01	132,92	12,271
3023	0	0	0	0	144,523	3,40E-01	144,189	9,81884
3024	0	0	0	0	155,632	2,44E-01	155,457	7,36673
3025	0	0	0	0	166,798	1,48E-01	166,725	4,91461
3026	0	0	0	0	178,011	5,14E-02	177,994	2,46249
3027	0	0	0	0	171,065	-1,20E-01	171,047	-2,45034
3028	0	0	0	0	159,854	-1,82E-01	159,779	-4,90219
3029	0	0	0	0	148,686	-2,46E-01	148,504	-7,35551
3030	0	0	0	0	137,581	-3,09E-01	137,231	-9,80852
3031	0	0	0	0	126,555	-3,72E-01	125,959	-12,2613
3032	0	0	0	0	115,626	-4,35E-01	114,685	-14,7146
3033	0	0	0	0	104,83	-4,99E-01	103,414	-17,1673
3034	0	0	0	0	94,2068	-5,62E-01	92,1392	-19,6208
3035	0	0	0	0	83,83	-6,25E-01	80,8693	-22,0734
3036	0	0	0	0	73,7922	-6,88E-01	69,5933	-24,5273
3037	0	0	0	0	64,2669	-7,51E-01	58,3246	-26,9799
3038	0	0	0	0	55,5034	-8,15E-01	47,0486	-29,4344
3039	0	0	0	0	47,935	-8,77E-01	35,7784	-31,8889
3040	0	0	0	0	42,2015	-9,41E-01	24,504	-34,3458
3041	0	0	0	0	39,1187	-1,00E+00	13,23	-36,8
3042	0	0	0	0	171,523	-1,23E-01	171,506	-2,43985
3043	0	0	0	0	160,308	-1,91E-01	160,233	-4,89196
3044	0	0	0	0	149,141	-2,59E-01	148,96	-7,34519
3045	0	0	0	0	138,036	-3,28E-01	137,687	-9,7981
3046	0	0	0	0	127,007	-3,97E-01	126,414	-12,2512
3047	0	0	0	0	116,079	-4,65E-01	115,143	-14,7039
3048	0	0	0	0	105,277	-5,34E-01	103,868	-17,1573
3049	0	0	0	0	94,6537	-6,02E-01	92,5981	-19,6099
3050	0	0	0	0	84,2655	-6,71E-01	81,3229	-22,0635
3051	0	0	0	0	74,2234	-7,39E-01	70,0537	-24,516
3052	0	0	0	0	64,675	-8,08E-01	58,7776	-26,9702
3053	0	0	0	0	55,8894	-8,76E-01	47,5093	-29,4231
3054	0	0	0	0	48,2703	-9,46E-01	36,2341	-31,8782
3055	0	0	0	0	42,4597	-1,01146	24,9578	-34,3353
3056	0	0	0	0	39,2828	-1,08444	13,7046	-36,7987
3057	0	0	0	0	171,932	-1,26E-01	171,915	-2,44894
3058	0	0	0	0	160,717	-2,00E-01	160,642	-4,90193
3059	0	0	0	0	149,551	-2,73E-01	149,37	-7,35492
3060	0	0	0	0	138,446	-3,47E-01	138,097	-9,80791
3061	0	0	0	0	127,417	-4,21E-01	126,825	-12,2609
3062	0	0	0	0	116,487	-4,95E-01	115,552	-14,7139
3063	0	0	0	0	105,685	-5,69E-01	104,28	-17,1669
3064	0	0	0	0	95,0567	-6,42E-01	93,0076	-19,6199
3065	0	0	0	0	84,6662	-7,16E-01	81,7352	-22,0729
3066	0	0	0	0	74,6133	-7,90E-01	70,4628	-24,5259
3067	0	0	0	0	65,0546	-8,64E-01	59,1904	-26,9789
3068	0	0	0	0	56,2427	-9,38E-01	47,918	-29,4318
3069	0	0	0	0	48,5856	-1,01158	36,6455	-31,8848
3070	0	0	0	0	42,709	-1,0854	25,3731	-34,3378
3071	0	0	0	0	39,4175	-1,15922	14,1007	-36,7908
3072	0	0	0	0	172,334	-1,27E-01	172,316	-2,45653
3073	0	0	0	0	161,112	-2,03E-01	161,037	-4,91072
3074	0	0	0	0	149,948	-2,80E-01	149,767	-7,36375
3075	0	0	0	0	138,842	-3,56E-01	138,494	-9,81695
3076	0	0	0	0	127,814	-4,33E-01	127,223	-12,27
3077	0	0	0	0	116,882	-5,09E-01	115,95	-14,7234
3078	0	0	0	0	106,08	-5,85E-01	104,678	-17,1766
3079	0	0	0	0	95,4475	-6,61E-01	93,4047	-19,6302
3080	0	0	0	0	85,0535	-7,38E-01	82,1334	-22,0833
3081	0	0	0	0	74,9917	-8,14E-01	70,8592	-24,5371
3082	0	0	0	0	65,4214	-8,90E-01	59,588	-26,9898
3083	0	0	0	0	56,5853	-9,68E-01	48,3119	-29,4435
3084	0	0	0	0	48,8928	-1,04478	37,0426	-31,8945
3085	0	0	0	0	42,9538	-1,12924	25,767	-34,3484
3086	0	0	0	0	39,5744	-1,21036	14,5167	-36,7958
3087	0	0	0	0	172,81	-1,27E-01	172,793	-2,4527
3088	0	0	0	0	161,588	-2,08E-01	161,513	-4,90789
3089	0	0	0	0	150,422	-2,86E-01	150,241	-7,36062
3090	0	0	0	0	139,318	-3,66E-01	138,972	-9,81342
3091	0	0	0	0	128,288	-4,44E-01	127,7	-12,2666
3092	0	0	0	0	117,356	-5,23E-01	116,428	-14,7199
3093	0	0	0	0	106,55	-6,02E-01	105,155	-17,1738
3094	0	0	0	0	95,9158	-6,81E-01	93,8837	-19,6273
3095	0	0	0	0	85,513	-7,59E-01	82,6093	-22,0817
3096	0	0	0	0	75,4439	-8,38E-01	71,338	-24,5353
3097	0	0	0	0	65,8537	-9,17E-01	60,0615	-26,9906
3098	0	0	0	0	56,9934	-9,96E-01	48,7885	-29,4438
3099	0	0	0	0	49,254	-1,08079	37,5122	-31,9002
3100	0	0	0	0	43,247	-1,16603	26,2468	-34,3518
3101	0	0	0	0	39,7757	-1,27589	15,0212	-36,8082
3102	0	0	0	0	173,32	-1,28E-01	173,303	-2,44843
3103	0	0	0	0	162,11	-2,11E-01	162,036	-4,89888
3104	0	0	0	0	150,949	-2,93E-01	150,769	-7,35109
3105	0	0	0	0	139,846	-3,75E-01	139,501	-9,80322
3106	0	0	0	0	128,816	-4,56E-01	128,231	-12,2562
3107	0	0	0	0	117,88	-5,38E-01	116,958	-14,7099
3108	0	0	0	0	107,073	-6,19E-01	105,687	-17,1634
3109	0	0	0	0	96,4316	-7,00E-01	94,4124	-19,618
3110	0	0	0	0	86,0248	-7,81E-01	83,1413	-22,072
3111	0	0	0	0	75,9412	-8,63E-01	71,8658	-24,528
3112	0	0	0	0	66,3359	-9,44E-01	60,5928	-26,9829
3113	0	0	0	0	57,4446	-1,02738	49,3158	-29,4412
3114	0	0	0	0	49,654	-1,11251	38,0372	-31,8975
3115	0	0	0	0	43,5763	-1,20999	26,7766	-34,3577
3116	0	0	0	0	39,9731	-1,32331	15,5136	-36,8161
3117	0	0	0	0	173,843	-1,30E-01	173,826	-2,4429
3118	0	0	0	0	162,657	-2,15E-01	162,583	-4,89052
3119	0	0	0	0	151,504	-3,00E-01	151,326	-7,33969
3120	0	0	0	0	140,4	-3,84E-01	140,057	-9,79196
3121	0	0	0	0	129,367	-4,68E-01	128,786	-12,2452
3122	0	0	0	0	118,431	-5,52E-01	117,514	-14,6984
3123	0	0	0	0	107,618	-6,36E-01	106,241	-17,1526
3124	0	0	0	0	96,975	-7,20E-01	94,9695	-19,6065
3125	0	0	0	0	86,5578	-8,04E-01	83,6951	-22,062
3126	0	0	0	0	76,4658	-8,88E-01	72,4233	-24,5171
3127	0	0	0	0	66,8407	-9,72E-01	61,148	-26,9751
3128	0	0	0	0	57,919	-1,05759	49,8719	-29,4327
3129	0	0	0	0	50,0838	-1,14692	38,5976	-31,8951
3130	0	0	0	0	43,9054	-1,24597	27,3078	-34,3571
3131	0	0	0	0	40,1849	-1,36272	16,0376	-36,8207
3132	0	0	0	0	174,392	-1,32E-01	174,375	-2,43978
3133	0	0	0	0	163,215	-2,20E-01	163,142	-4,88286
3134	0	0	0	0	152,058	-3,06E-01	151,881	-7,33343
3135	0	0	0	0	140,951	-3,93E-01	140,61	-9,78584
3136	0	0	0	0	129,918	-4,80E-01	129,34	-12,2386
3137	0	0	0	0	118,978	-5,67E-01	118,066	-14,6923
3138	0	0	0	0	108,165	-6,53E-01	106,795	-17,1458
3139	0	0	0	0	97,5142	-7,40E-01	95,5212	-19,6003
3140	0	0	0	0	87,0928	-8,26E-01	84,25	-22,0547
3141	0	0	0	0	76,9879	-9,13E-01	72,9762	-24,5109
3142	0	0	0	0	67,3468	-1,00028	61,7037	-26,9674
3143	0	0	0	0	58,3979	-1,08835	50,4298	-29,4273
3144	0	0	0	0	50,5083	-1,18049	39,1517	-31,888
3145	0	0	0	0	44,256	-1,27597	27,8703	-34,3542
3146	0	0	0	0	40,3964	-1,39129	16,5644	-36,8178
3147	0	0	0	0	174,95	-1,35E-01	174,933	-2,43619
3148	0	0	0	0	163,749	-2,24E-01	163,676	-4,88573
3149	0	0	0	0	152,582	-3,13E-01	152,405	-7,33791
3150	0	0	0	0	141,475	-4,02E-01	141,135	-9,7903
3151	0	0	0	0	130,439	-4,92E-01	129,862	-12,2435
3152	0	0	0	0	119,499	-5,81E-01	118,59	-14,6965
3153	0	0	0	0	108,681	-6,70E-01	107,317	-17,1502
3154	0	0	0	0	98,0289	-7,60E-01	96,0458	-19,6036
3155	0	0	0	0	87,5996	-8,49E-01	84,7727	-22,058
3156	0	0	0	0	77,4866	-9,38E-01	73,5012	-24,5124
3157	0	0	0	0	67,8288	-1,02792	62,2285	-26,9685
3158	0	0	0	0	58,8527	-1,11862	50,9564	-29,4252
3159	0	0	0	0	50,9197	-1,20991	39,6826	-31,8848
3160	0	0	0	0	44,5901	-1,30701	28,4077	-34,3449
3161	0	0	0	0	40,6214	-1,40395	17,1202	-36,8107
3162	0	0	0	0	175,435	-1,37E-01	175,418	-2,45307
3163	0	0	0	0	164,219	-2,28E-01	164,146	-4,90604
3164	0	0	0	0	153,051	-3,20E-01	152,873	-7,359
3165	0	0	0	0	141,941	-4,12E-01	141,601	-9,81197
3166	0	0	0	0	130,906	-5,04E-01	130,329	-12,2649
3167	0	0	0	0	119,964	-5,95E-01	119,057	-14,7179
3168	0	0	0	0	109,146	-6,87E-01	107,784	-17,1709
3169	0	0	0	0	98,4899	-7,79E-01	96,5119	-19,6238
3170	0	0	0	0	88,0564	-8,70E-01	85,2396	-22,0768
3171	0	0	0	0	77,9346	-9,62E-01	73,9673	-24,5298
3172	0	0	0	0	68,2631	-1,05398	62,695	-26,9827
3173	0	0	0	0	59,2627	-1,14573	51,4227	-29,4357
3174	0	0	0	0	51,2882	-1,23747	40,1504	-31,8887
3175	0	0	0	0	44,8894	-1,32921	28,8781	-34,3416
3176	0	0	0	0	40,8145	-1,42095	17,6059	-36,7946
3177	0	0	0	0	32,4281	4,60E-01	-30,072	12,126
3178	0	0	0	0	33,6586	8,79E-01	-24,4993	23,0632
3179	0	0	0	0	35,4871	1,20997	-15,8196	31,7429
3180	0	0	0	0	37,6606	1,42173	-4,88242	37,3157
3181	0	0	0	0	32,0289	4,60E-01	-29,6403	12,1281
3182	0	0	0	0	33,347	8,79E-01	-24,0676	23,0652
3183	0	0	0	0	35,2986	1,20987	-15,388	31,7449
3184	0	0	0	0	37,6091	1,42155	-4,45078	37,3177
3185	0	0	0	0	31,6306	4,60E-01	-29,2086	12,1301
3186	0	0	0	0	33,0382	8,79E-01	-23,6358	23,0673
3187	0	0	0	0	35,1144	1,20978	-14,9561	31,747
3188	0	0	0	0	37,5625	1,42145	-4,01899	37,3198
3189	0	0	0	0	31,2332	4,60E-01	-28,7769	12,1322
3190	0	0	0	0	32,7322	8,78E-01	-23,2041	23,0694
3191	0	0	0	0	34,9346	1,20974	-14,5244	31,7491
3192	0	0	0	0	37,5208	1,4214	-3,58734	37,3218
3193	0	0	0	0	30,8367	4,60E-01	-28,3452	12,1342
3194	0	0	0	0	32,4291	8,78E-01	-22,7725	23,0714
3195	0	0	0	0	34,7592	1,20971	-14,0928	31,7511
3196	0	0	0	0	37,484	1,42141	-3,15563	37,3239
